batch_id,instructor_id,course_id,completion_rate,avg_score_improvement,avg_quiz_score,dropout_rate,avg_watch_time,assignment_submission_rate,forum_activity_rate,avg_feedback_score,feedback_response_rate
B_1836,I_073,C_16,0.4233,28.6133,51.43000817,0.48298935,0.552763673,0.79151388,0.03050333,3.213484477,0.684990861
B_1258,I_075,C_18,0.3373,17.0375,64.44963213,0.7,0.674087307,0.627366662,0.155602989,3.577367968,0.57774293
B_1774,I_091,C_21,0.8235,38.2749,85.09100394,0.181702257,0.637251641,0.851735635,0.188417999,4.439888143,0.892001311
B_1701,I_067,C_16,0.4094,21.4011,81.72631738,0.647221606,0.671663368,0.627888322,0.318334416,3.580374969,0.733861191
B_0318,I_019,C_15,0.7180,30.8303,66.49296055,0.235667848,0.643313085,0.765285399,0.386942456,3.914291126,0.824763445
B_0649,I_069,C_15,0.6232,31.0423,70.60285795,0.464195482,0.687174781,0.979307745,0.18130977,4.300144074,0.882041223
B_1435,I_047,C_05,0.4770,29.1180,61.06963631,0.448934246,0.562312426,0.86775147,0.159344789,4.21565931,0.870023766
B_1480,I_097,C_11,0.7228,31.2577,78.26659083,0.403595043,0.768616915,0.842807441,0.224923785,3.022082571,0.73722387
B_0710,I_089,C_22,0.4824,25.0204,85.89428638,0.496644759,0.651217367,0.651547199,0.336311189,4.331386836,0.648209066
B_1383,I_015,C_23,0.8550,26.3312,83.4243667,0.169995176,0.980553312,0.847390975,0.139143787,4.457997354,0.556783975
B_1283,I_019,C_08,0.5435,21.7137,70.26799026,0.466348239,1,0.504822296,0.301484394,4.569586192,0.698217359
B_0973,I_099,C_18,0.6133,35.8858,59.58140662,0.344377453,0.950695028,0.552578905,0.264771766,4.303243845,1
B_0628,I_048,C_06,0.6095,31.7051,91.83063488,0.343347841,0.714836573,0.971283127,0.391038732,4.429714526,0.730397734
B_0633,I_094,C_13,0.6569,25.8294,83.82103049,0.238007145,0.755351535,0.7460733,0.199414711,3.378449941,1
B_1307,I_023,C_22,0.4343,21.9351,63.51287219,0.511279113,0.73478897,0.666071926,0.215976592,4.486765884,0.668832172
B_1401,I_007,C_06,0.6242,25.3716,94.72228932,0.36409241,0.918676952,0.81317401,0.36303868,4.371478212,0.708359182
B_1409,I_029,C_25,0.4559,28.9847,76.43380351,0.521918925,0.828666429,0.883229843,0.373555315,4.14674568,0.794767398
B_1249,I_040,C_11,0.6904,28.2142,98.24017916,0.419411013,0.636905966,0.995091753,0.05822035,4.056137923,0.771320923
B_1953,I_025,C_23,0.7160,20.4391,76.55353378,0.350315154,0.799813077,0.836938439,0.23826907,4.569278453,0.827029812
B_1255,I_066,C_21,0.8282,30.1951,95.81925727,0.223786561,0.743144247,0.855367851,0.313259897,4.008525605,0.759712078
B_1497,I_031,C_15,0.6730,28.2856,76.2347213,0.30430677,0.803210695,0.87182268,0.244990124,4.459995048,0.711633777
B_1372,I_040,C_13,0.4739,22.6215,86.78095164,0.604311549,0.925201321,0.783679917,0.227326749,4.771834811,0.643183678
B_1530,I_074,C_23,0.3155,26.7617,80.564375,0.7,1,0.8304176,0.134250513,4.043770245,0.532260923
B_1664,I_078,C_21,0.5491,31.1780,67.0144459,0.45610655,0.730629445,0.523135389,0,3.619748378,0.726902481
B_1355,I_014,C_24,0.6403,28.8693,78.51679811,0.360616506,0.961621855,0.666019767,0.242984029,4.264836064,0.820052171
B_1926,I_059,C_13,0.5472,23.9229,74.27094178,0.442362963,0.560937931,0.641308146,0.120627396,4.086750478,0.506291132
B_1901,I_017,C_23,0.6649,25.8056,84.70852992,0.258534612,0.730971075,0.438605089,0.153864168,4.613665626,0.889083117
B_1644,I_057,C_23,0.7045,30.2224,86.55613374,0.34783828,0.823969477,0.871761172,0.235017713,4.013900529,0.798461191
B_1849,I_003,C_05,0.9272,38.0659,97.25827186,0.091252407,1,0.88944838,0.187974593,4.280071079,0.735138019
B_0796,I_009,C_21,0.5620,32.5426,84.46316959,0.463938765,0.600571383,0.783458103,0.260197256,4.639882162,0.642649488
B_0646,I_096,C_01,0.7429,37.4322,89.01238996,0.298503897,1,0.501316629,0.171183438,4.874536338,0.965561329
B_1013,I_039,C_11,0.5810,35.5326,78.86074319,0.478246189,0.868355238,0.751734743,0.29564144,4.292023514,0.840593538
B_1840,I_001,C_03,0.5138,27.2816,76.33315217,0.522610782,0.790523231,0.93316575,0.181690921,3.929713908,0.869538449
B_0557,I_099,C_15,0.6472,38.6161,70.05027454,0.352234667,0.754429761,0.90274187,0.151380577,4.624380106,0.981093648
B_0682,I_012,C_12,0.4058,25.3223,73.19340416,0.7,0.764083825,0.945290012,0.199610143,3.788542244,0.623516214
B_0578,I_062,C_05,0.4364,22.2695,87.75092935,0.552115661,0.724858419,0.838981851,0.18927268,4.529261833,0.721730238
B_1110,I_082,C_09,0.5964,31.6367,81.15313315,0.366612965,0.97105896,0.760400037,0.430973759,4.578290221,1
B_1267,I_051,C_05,0.7749,34.3248,88.56860373,0.193410627,1,0.674240523,0.368454845,4.952662007,0.935568474
B_1723,I_059,C_03,0.5556,31.8842,70.86122235,0.47295802,0.993805239,0.698443657,0.290408122,3.507219756,0.634905731
B_1184,I_039,C_03,0.5844,28.1622,73.02944887,0.440171481,0.920767409,0.722148106,0.284574766,4.639719182,0.810566793
B_0525,I_025,C_12,0.6712,30.2140,75.87005059,0.352936719,0.726250789,0.811814739,0.303529012,4.38333242,0.890708081
B_1060,I_106,C_07,0.6013,34.8706,77.62060435,0.439327127,0.97264301,0.77226928,0.241695205,4.489321645,0.680348511
B_0541,I_101,C_17,0.4543,23.3913,85.79080818,0.521457384,0.733871704,0.610413635,0.223296088,4.413669832,0.44646709
B_1195,I_025,C_21,0.7072,35.1881,87.09543417,0.277196727,0.873909588,0.59580765,0.572292722,4.510950113,0.959849893
B_1679,I_082,C_05,0.6166,29.5322,95.82239951,0.368170478,0.729926809,0.625801921,0.307542635,4.393440399,0.957367724
B_0749,I_059,C_01,0.4356,29.0988,77.24250242,0.526670445,0.584314299,1,0.221161999,3.816093031,0.697412509
B_1852,I_108,C_01,0.7257,32.5491,93.67089608,0.317180516,1,0.81680218,0.284007012,3.858777029,0.759949353
B_1431,I_118,C_20,0.6452,25.4778,91.39868325,0.389709951,0.960389187,1,0.080794663,4.895278083,0.847369652
B_0485,I_017,C_24,0.6529,31.3126,86.77309297,0.384846139,0.678586124,0.628310607,0.326834424,4.48978899,0.910548339
B_1758,I_038,C_07,0.4040,19.7577,86.0728483,0.653292108,0.594297599,0.535528415,0.266970415,4.332617118,0.661303849
B_0096,I_044,C_15,0.3314,20.3396,55.03489555,0.7,0.56946483,0.615825699,0.284278279,4.244354596,0.476889256
B_1021,I_065,C_10,0.4865,23.8602,95.7597016,0.543826543,0.677225863,0.565365202,0.472025685,3.933326187,0.717947488
B_0564,I_106,C_23,0.4514,24.1849,100,0.547355641,0.709087797,0.486339791,0.227825735,3.997078336,0.540529788
B_1265,I_120,C_22,0.5380,36.5340,80.90641893,0.462939098,0.760515727,0.957019989,0.030181416,4.157183633,0.741565686
B_0743,I_062,C_04,0.4388,31.5735,70.9349336,0.504821154,0.797051439,0.929881945,0.257612766,3.797468147,0.838139475
B_0864,I_006,C_12,0.4760,28.4110,57.95506243,0.508472239,0.776697484,0.433630822,0.139509363,4.112784298,0.892252189
B_1599,I_049,C_06,0.6569,26.8956,86.78438774,0.307855616,0.721050744,0.758200095,0.219934734,4.567592662,0.693832578
B_1715,I_116,C_23,0.6240,25.8997,66.27251401,0.355864314,0.778802073,0.936568117,0.269746418,4.094434244,0.804520403
B_1485,I_076,C_21,0.5199,14.6662,70.94969892,0.545973372,0.67087067,0.711975998,0.379431853,3.985933212,0.401767954
B_0892,I_054,C_03,0.8348,29.2485,66.77176076,0.13532404,0.787933127,0.834367502,0.265423878,3.984023839,0.637794633
B_1578,I_020,C_15,0.5472,28.4039,93.98819323,0.465716468,0.741590757,0.482436712,0.082517096,4.812950686,0.799527166
B_1039,I_103,C_16,0.8295,25.1229,86.88826918,0.103708506,0.663858759,1,0.13255227,4.669381859,0.813024523
B_0207,I_028,C_11,0.4568,26.0365,90.05794279,0.511358927,0.867318205,0.843029946,0.256291391,3.836084836,0.817951636
B_0393,I_068,C_21,0.4837,25.2581,76.45747039,0.427978876,0.774858184,0.764101416,0.208215765,3.599622456,0.668105623
B_0795,I_076,C_23,0.6075,20.4977,79.20557236,0.389354481,0.977641059,0.68392061,0.185125156,4.225524802,0.89027296
B_0871,I_047,C_20,0.5599,22.5018,84.4549578,0.476945368,0.480096459,0.608646552,0.353359001,4.060381418,0.805434958
B_0398,I_020,C_06,0.5285,31.0391,66.53796557,0.438377287,0.825030804,0.94619737,0.254737277,4.010444339,0.426542091
B_0767,I_117,C_10,0.7545,27.3420,78.31149563,0.271176074,0.827840181,0.855690954,0.109229437,4.537967375,0.65283664
B_1842,I_061,C_14,0.5388,20.3710,65.34708878,0.484672498,0.768993162,0.714985976,0.239467447,3.638739912,0.575540208
B_1242,I_024,C_14,0.5974,40.0000,84.05170437,0.454282409,0.756557923,0.892592978,0.362507952,4.976206539,0.896840632
B_1029,I_112,C_23,0.4290,29.7401,81.21569528,0.517169805,0.651895942,0.719500701,0.259743025,3.817245529,0.572727558
B_1793,I_065,C_03,0.5362,25.6996,59.70639621,0.473510909,0.891939728,0.731905469,0.362165327,3.955932279,0.586677912
B_0643,I_010,C_25,0.9800,35.6465,100,0.02,0.990220757,0.810882091,0.310926554,4.698923762,0.969328541
B_1892,I_026,C_22,0.4382,25.1959,88.03089622,0.531719167,0.872271261,0.731836552,0.294580942,3.875885205,0.84212196
B_0613,I_029,C_01,0.6305,26.9476,89.93277203,0.316572664,0.553741198,0.580769837,0.186932858,4.002801546,0.437006172
B_1763,I_102,C_18,0.6667,28.7506,93.59054917,0.323027819,0.908849295,0.603838282,0.334725183,4.310127861,0.787434235
B_0961,I_085,C_03,0.5889,30.1852,79.80245753,0.433529492,0.823886732,0.59400669,0.22383367,4.116190444,0.735261589
B_1571,I_085,C_07,0.6801,21.0538,94.28659534,0.301105981,0.656244406,0.761949811,0.28255499,4.249661381,0.96458516
B_0726,I_096,C_02,0.7361,24.6047,89.35158627,0.211548832,0.74091916,0.836842716,0.297842948,3.905345753,0.450184278
B_0684,I_046,C_15,0.5708,30.9412,69.27382125,0.536586751,0.537889701,0.69676246,0.179329222,3.53284928,0.692942038
B_0099,I_062,C_05,0.6331,25.9221,60.70255252,0.277093213,1,0.891261718,0.29479476,4.543433799,0.626788235
B_0805,I_040,C_10,0.7976,40.0000,95.55902291,0.184822247,0.815092682,0.697884909,0.213829152,3.445691333,0.745148275
B_1752,I_070,C_14,0.3000,18.7489,85.87804661,0.7,0.773209133,0.824729972,0.266291623,3.415780948,0.622831263
B_1598,I_029,C_03,0.3767,29.1983,88.344285,0.642698426,0.727147794,0.689421438,0.101591484,3.848214957,0.661685523
B_0407,I_059,C_19,0.4538,28.7805,67.12416893,0.491772386,0.919277703,0.895448587,0.397407526,4.70240894,0.723565151
B_0503,I_007,C_08,0.8130,28.9362,75.53861373,0.193004233,0.747009711,0.827073106,0.361548436,3.82564184,0.867034066
B_1072,I_088,C_23,0.4218,29.6471,77.17883929,0.620656407,0.882529397,0.502840572,0.319830777,3.91889639,0.913606302
B_1057,I_079,C_07,0.6719,31.5674,78.61085307,0.3779097,0.744981919,0.877063627,0.146033297,4.431724272,0.846751739
B_0930,I_084,C_25,0.8211,24.8241,83.43106751,0.18191989,0.950440256,0.794845239,0.160025896,4.219075106,0.674966343
B_0780,I_109,C_25,0.6791,19.4235,78.1244375,0.430179738,0.740917119,0.813959085,0.092819509,4.286257871,0.886038972
B_0201,I_013,C_11,0.9468,21.0937,100,0.047741097,0.738945921,0.697354939,0.322080891,4.150573619,0.860607906
B_0135,I_011,C_04,0.6386,35.7696,60.95959578,0.411671112,0.819880913,0.740397587,0.311510446,4.02219728,0.607669199
B_1052,I_098,C_07,0.5043,26.9906,100,0.488929913,0.817857715,0.908421206,0.174386148,4.147535347,0.598756047
B_0041,I_092,C_10,0.5509,22.1320,84.78971882,0.342975963,0.822126649,0.527411783,0.218018681,4.668035331,0.98526569
B_1018,I_003,C_05,0.9076,32.9149,100,0.039080528,0.737733048,0.629794514,0.336972881,4.830009305,0.701373847
B_0231,I_062,C_24,0.7234,30.7325,73.88109261,0.336835107,0.76102278,0.764718715,0.206305634,4.339111441,0.686428278
B_1514,I_036,C_17,0.4510,22.6421,78.02614694,0.567845376,0.694480019,0.629086534,0.145330842,3.953744656,0.777655476
B_1797,I_115,C_20,0.5493,32.8803,73.64704356,0.480334762,0.697133529,0.593399011,0.216893231,4.586829977,0.774750612
B_0379,I_099,C_12,0.7203,30.1714,88.93042692,0.199710387,0.545142907,0.79564537,0.27261507,4.497520306,0.839965248
B_0289,I_119,C_02,0.4309,31.4981,97.02944261,0.56117414,0.704148987,0.789605433,0.254870955,4.34723905,0.896126431
B_0419,I_008,C_04,0.5948,30.2588,84.31995677,0.447142948,0.860683611,0.616373193,0.184304776,4.341190594,0.871918189
B_1699,I_106,C_03,0.5508,17.9355,79.8264562,0.485783163,0.813426059,0.637386829,0.165206857,3.665204242,0.909088616
B_0392,I_033,C_23,0.6345,19.6632,72.7851294,0.30188134,0.953757064,0.821689316,0.245899815,3.581792698,0.60477336
B_0593,I_109,C_08,0.6747,28.9394,85.35377934,0.299555521,0.780474553,0.54097917,0.455894003,3.906364439,0.865417983
B_1523,I_040,C_18,0.6323,29.9645,61.49945252,0.390952594,0.651232641,0.836002658,0.205882419,3.383496009,0.770599648
B_1163,I_056,C_19,0.6721,31.5450,83.6073266,0.255505345,0.703937773,0.752202459,0.202197232,3.821563214,0.830462868
B_1087,I_080,C_17,0.4393,28.1617,87.64447234,0.542976879,0.927620312,0.626184088,0.297746926,4.091451958,0.683851622
B_1496,I_092,C_24,0.5330,26.0532,76.6721372,0.433350243,0.938126971,0.639886454,0.233126765,4.553672208,0.415251621
B_0648,I_120,C_07,0.5764,26.4093,75.83573472,0.481804623,0.955945496,0.71922422,0.307935988,3.466089349,0.936610608
B_1153,I_090,C_17,0.6639,29.5235,81.98309034,0.315036807,0.80010037,0.83020675,0.351062716,3.9131971,0.63694772
B_1368,I_109,C_14,0.6606,30.2853,81.16535679,0.266645633,0.743527138,0.808436665,0.136285507,4.633582637,0.886878625
B_0521,I_087,C_24,0.7197,35.3136,84.84976794,0.244471796,0.78721665,0.9379579,0.297119569,4.457824294,0.634153112
B_1863,I_049,C_13,0.7481,22.5550,64.70857717,0.261388796,0.891123442,0.723981672,0.263648148,4.672038842,0.726044881
B_0065,I_014,C_24,0.5665,27.3531,80.97536893,0.424392122,0.789005864,0.682328198,0.411243903,5,0.765187092
B_1837,I_073,C_17,0.5209,24.3750,80.04945258,0.453923725,0.45571239,0.602338812,0.173806104,4.310052544,0.591723383
B_0015,I_117,C_25,0.7027,27.2130,93.62975867,0.35232774,0.837954224,0.762996913,0.447745544,5,0.892717981
B_1181,I_101,C_02,0.7076,24.7373,46.7698779,0.302150888,0.839941344,0.47646858,0.272489688,4.981497935,0.632182652
B_1065,I_004,C_02,0.5064,19.7373,71.85872381,0.506624287,0.56945068,0.661907978,0.144334462,3.445743463,0.584157543
B_0493,I_093,C_22,0.5979,29.0291,69.61682327,0.391808278,0.903889868,0.775886175,0.141345591,4.705781195,0.88038535
B_0380,I_025,C_23,0.7680,34.9867,78.02015132,0.190710332,0.847724937,0.818867016,0.11748256,4.03853375,0.79531758
B_0188,I_113,C_01,0.3000,23.8304,66.74249606,0.7,0.988082309,0.543666812,0.204400509,3.425554882,0.854791665
B_0764,I_083,C_10,0.5268,24.4657,66.90970458,0.465253152,0.684131566,0.627102984,0.217248684,4.119899777,0.659908834
B_0217,I_108,C_07,0.6988,32.9121,62.84625649,0.288641436,0.811614144,0.853137364,0.314656055,4.085317151,0.584646795
B_0792,I_075,C_12,0.4301,23.4285,57.42516783,0.495208095,0.466859342,0.936362082,0.125223887,3.797967042,0.722668762
B_1077,I_066,C_13,0.6963,30.6982,73.31167985,0.388751979,0.870717705,0.863285715,0.156032275,4.115688468,0.682862516
B_0879,I_099,C_25,0.7041,27.1523,86.23143277,0.322224048,0.809147806,0.795204246,0.323067962,4.546876075,0.705125587
B_0338,I_042,C_02,0.5511,33.5747,86.01144879,0.345910753,0.91542297,0.769654545,0.209783117,3.973707036,0.773633636
B_1773,I_006,C_04,0.5165,24.1779,64.17942438,0.4897001,0.641150089,0.671189164,0.253535311,3.869624611,0.486637348
B_0720,I_099,C_03,0.6439,32.9418,81.51178886,0.43341967,0.960375178,0.659797227,0.235120447,4.924066285,0.756714026
B_1749,I_087,C_25,0.8452,40.0000,95.54609287,0.176803199,0.879713298,0.782789749,0.211062669,4.412412897,0.516161119
B_0296,I_024,C_21,0.6393,27.1032,83.70665838,0.383942887,0.646344555,0.676560691,0.415708098,4.576257162,0.594088439
B_1726,I_096,C_16,0.6597,26.9289,84.13207929,0.359892743,0.913342077,0.83118157,0.22910766,4.154190411,0.689937594
B_1017,I_118,C_19,0.6638,30.1123,80.85276659,0.421682314,0.750371468,0.736627238,0.213271345,4.619683657,0.541837988
B_1276,I_045,C_15,0.4442,19.4224,56.78249705,0.547717715,0.555025268,0.476193901,0.062593245,4.090219046,0.768099601
B_1751,I_075,C_21,0.3178,16.5985,53.71719843,0.690180643,0.517671188,0.769086801,0.109497707,3.465048046,0.62192985
B_1486,I_108,C_04,0.5539,40.0000,74.09377684,0.416782235,0.796732477,0.814120251,0.05278857,4.774216285,0.626870818
B_0456,I_060,C_14,0.7668,27.6240,75.54525061,0.214119784,0.666541293,0.637597064,0.1285777,4.652555685,0.808716789
B_1997,I_049,C_19,0.6752,21.0632,75.15817529,0.401414802,0.786195448,0.918034555,0.354314161,3.949714104,0.825758237
B_0816,I_008,C_03,0.5821,25.4545,61.27442243,0.419259106,0.665951781,0.763916538,0.196283091,4.718569518,0.770071767
B_1887,I_082,C_04,0.7047,29.8821,100,0.228964168,0.79904046,0.940764717,0.212323308,4.573841118,0.784900906
B_0270,I_059,C_03,0.5354,28.0644,81.74360869,0.483476541,0.458646903,0.689121191,0.172844619,4.393388665,0.653108135
B_0996,I_078,C_13,0.6120,40.0000,68.13615927,0.359721697,0.875953578,0.752483344,0.308747944,4.370723425,0.734624202
B_0202,I_032,C_01,0.5118,22.0764,61.10381479,0.521458327,1,0.822475631,0.077421603,3.849295093,0.53809975
B_0162,I_086,C_08,0.4775,27.2249,80.16476324,0.532263678,0.658985516,0.953448381,0.078397558,4.34920928,0.913765307
B_1580,I_086,C_08,0.5303,31.0137,66.41145118,0.445350614,0.730626181,0.743656764,0.257698067,4.215722616,0.574026162
B_0730,I_096,C_25,0.5927,24.7605,85.50438192,0.384338226,0.78690828,0.738832826,0.269310769,4.826319405,0.648070359
B_0402,I_067,C_05,0.3406,19.2664,60.60719457,0.694672272,0.638886125,0.340265844,0.193574686,3.844934577,0.641012544
B_0703,I_117,C_04,0.8041,21.0763,90.38452773,0.180093219,1,0.919661787,0.402445512,4.356039034,0.787380879
B_1501,I_029,C_10,0.3595,27.9369,68.0068937,0.619136888,0.662300081,0.911953266,0.165584781,5,0.683952821
B_1846,I_025,C_05,0.9296,27.3810,86.97103277,0.107634285,0.957297014,0.82354556,0.237204408,4.17641522,0.854941706
B_1796,I_036,C_09,0.4117,21.4813,56.96957977,0.598865577,0.725195835,0.525957865,0.243698141,4.225149809,0.609543336
B_1130,I_026,C_15,0.4176,28.8521,86.28966978,0.618611918,0.636526855,0.728388331,0.330178347,3.938831511,0.844461405
B_0566,I_019,C_20,0.3680,31.0560,87.80615032,0.571371016,0.473190755,0.906100053,0.089469426,3.593642475,0.682101738
B_1414,I_027,C_13,0.4820,27.7878,80.82763249,0.390060575,0.992043862,0.708608803,0.083857341,3.568392268,0.897067452
B_1022,I_054,C_25,0.6501,19.6361,65.2941649,0.312970054,0.547599023,0.757208768,0.406629633,4.91591955,0.900211077
B_1026,I_094,C_24,0.6898,28.9836,70.76727768,0.286692491,0.853688272,0.527355592,0.175807159,4.203097348,0.94080988
B_1412,I_094,C_18,0.5967,28.0948,78.45330189,0.503515273,0.71550901,0.635283534,0.10908665,4.364812431,0.611724788
B_1896,I_047,C_02,0.4959,33.2895,76.64518243,0.556134662,0.954134639,0.682588123,0.243462098,3.765943529,0.847365546
B_1586,I_071,C_09,0.4333,34.3559,56.11862505,0.553957039,0.89876182,0.817190537,0.204735538,3.873040021,0.90595312
B_1105,I_061,C_10,0.3890,31.3848,76.84020485,0.55515156,0.600196694,0.553188857,0.244118131,3.73092781,0.543031296
B_0206,I_086,C_19,0.5516,19.1400,57.85410835,0.517442845,0.629573849,0.714282429,0.369042932,3.430029596,1
B_0035,I_108,C_20,0.7320,30.9941,79.96397074,0.280058623,0.856927268,0.634571382,0.475477971,4.424715491,0.610064887
B_0776,I_023,C_19,0.5126,19.4946,74.62008373,0.456233584,0.798750966,0.659327138,0.161628912,3.655034707,0.690911869
B_0509,I_008,C_20,0.5082,24.4131,91.83102565,0.524032358,0.920064398,0.736615097,0.259993483,4.129114252,0.715743128
B_1452,I_095,C_25,0.5008,18.3649,79.68439916,0.419786691,0.705725564,0.439009506,0.30623182,3.915184176,0.766741407
B_1479,I_089,C_24,0.3000,26.9294,71.50854457,0.7,0.657585021,0.706956236,0.176185846,4.172483724,0.642500007
B_1971,I_032,C_21,0.4780,21.8296,72.72085109,0.549200317,0.579208004,0.543732952,0.471145488,4.335393012,0.788612257
B_1391,I_078,C_22,0.4407,22.1924,71.95977317,0.618140731,0.858169895,0.849266084,0.015070681,4.122748308,0.823865853
B_0092,I_093,C_05,0.6337,26.8263,82.8787389,0.4195325,0.599240016,0.732017178,0.418778741,4.513769969,0.904211539
B_1364,I_026,C_18,0.6254,29.8946,72.09699531,0.351938049,0.803598057,0.772892307,0.246339759,3.780521074,0.596605629
B_0898,I_075,C_22,0.3693,24.1908,76.71402116,0.534819988,0.648089427,0.830167353,0.098348542,3.487367972,0.701280116
B_0565,I_030,C_13,0.5304,29.1816,82.65062695,0.513864411,0.929764802,0.689659788,0.400127456,3.902124486,0.947052069
B_1370,I_089,C_22,0.4889,22.3108,67.22196686,0.556832469,0.681457807,0.640606643,0.230299855,4.476765429,0.62776096
B_0777,I_016,C_04,0.6877,30.8983,88.83245951,0.325162524,1,1,0.18284306,3.74224181,0.632803257
B_0242,I_037,C_01,0.8467,40.0000,97.43280249,0.091377726,1,0.881575939,0.345271595,4.332894781,0.84597688
